RowNum,Company,Name,Ref,Review.Date,Cocoa.Percent,Company.Location,Rating,Broad.Bean.Origin,Bean.Type
1543,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72,Belgium,3,Brazil,Forastero
1544,Pierre Marcolini,Cabosse,111,2007,70,Belgium,4,"Venezuela, Java",Blend
1545,Pierre Marcolini,"Kendem Lembu, Java",93,2006,72,Belgium,3,Indonesia,Criollo
1546,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72,Belgium,4,Mexico,Criollo
1547,Pitch Dark,Rugoso,1510,2015,80,U.S.A.,3.25,Nicaragua,
1548,Pomm (aka Dead Dog),Peru,829,2012,82,U.S.A.,2.75,Peru,Criollo
1549,Pralus,Claudio Corallo w/ nibs,162,2007,75,France,4,Sao Tome,Forastero
1550,Pralus,"Java, Indonesie",32,2006,75,France,3.5,Indonesia,Criollo
1551,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75,Ecuador,2.5,Ecuador,Forastero (Arriba)
1552,Rogue,"Silvestre, Batch 7, 2013",1081,2013,75,U.S.A.,4,Bolivia,
1553,Scharffen Berger,Ben Tre,445,2009,72,U.S.A.,3.75,Vietnam,Trinitario
1554,Scharffen Berger,Extra Dark,15,2006,82,U.S.A.,2,,
1555,Shark Mountain,"Belize, 2013",1335,2014,72,U.S.A.,3.25,Belize,"Criollo, Trinitario"
1556,Shark's,Hilo,713,2011,73,U.S.A.,2,Hawaii,
1557,Shattell,Porcelana,757,2011,75,Peru,3.5,Peru,Criollo
1558,"Smooth Chocolator, The",Australia,1864,2016,67,Australia,3.75,Australia,
1559,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65,Australia,3.5,Papua New Guinea,
1560,Solomons Gold,Solomon Island w/ nibs,1796,2016,75,New Zealand,3.25,Solomon Islands,
1561,Soma,Crazy 88,1077,2013,88,Canada,4,"Guat., D.R., Peru, Mad., PNG",
1562,Soma,Noula Coop,817,2012,70,Canada,3.25,Haiti,
1563,Stella (aka Bernrain),India,729,2011,72,Switzerland,3.25,India,
1564,Theo,"Ghana, Kumasi",184,2007,84,U.S.A.,3,Ghana,Forastero
1565,Un Dimanche A Paris,Dominican Republic,709,2011,63,France,3.75,Dominican Republic,
1566,Vao Vao (Chocolaterie Robert),Madagascar,404,2009,76,Madagascar,2.75,Madagascar,Trinitario
1567,Woodblock,Gran Couva,1042,2013,70,U.S.A.,3.5,Trinidad,Trinitario
1568,Zotter,"Bocas del Toro, Cocabo Co-op",801,2012,72,Austria,3.5,Panama,
1569,Amano,Dos Rios,470,2010,70,U.S.A.,3.75,Dominican Republic,
1570,Amatller (Simon Coll),Ecuador,327,2009,70,Spain,2.75,Ecuador,
1571,Artisan du Chocolat,Costa Rica,600,2010,72,U.K.,3.25,Costa Rica,
1572,Bittersweet Origins,"Sambirano, 2009",565,2010,70,U.S.A.,3,Madagascar,Trinitario
1573,Blue Bandana,Madagascar,911,2012,70,U.S.A.,3.75,Madagascar,Trinitario
1574,Bonnat,"Ocumare, Puerto Cabello",32,2006,75,France,4,Venezuela,
1575,Brazen,Ambolikapiky P.,1518,2015,80,U.S.A.,2.75,Madagascar,
1576,Cacao Atlanta,Dominican Republic w/ nibs,502,2010,75,U.S.A.,2.75,Dominican Republic,
1577,Cacao Hunters,Macondo,1816,2016,71,Colombia,3.75,Colombia,
1578,Cao,"Porcelana, Batch 5163",1804,2016,70,U.S.A.,3,Venezuela,Criollo
1579,Claudio Corallo,Terreiro Velho P. w/ sugar crystals,209,2008,80,Sao Tome,3,Sao Tome & Principe,Forastero
1580,Compania de Chocolate (Salgado),Ocumare,292,2008,70,Argentina,3.75,Venezuela,Criollo
1581,Coppeneur,Ecuador Puristique,817,2012,100,Germany,1.5,Ecuador,
1582,Cravve,"Namau Village, N. Taileva P.",975,2012,67,Australia,3.25,Fiji,Trinitario
1583,Damson,Crayfish Bay aka Non Pariel Estate,1666,2015,70,U.K.,2.25,Grenada,
1584,Dandelion,"Mantuano, 2012",1085,2013,70,U.S.A.,3.5,Venezuela,
1585,Doble & Bignall,"Puerto Cabello, Mantuano",1371,2014,72,U.K.,3.25,Venezuela,Trinitario
1586,Dormouse,"Rio Caribe, Batch 7",1672,2015,70,U.K.,2.5,Venezuela,Trinitario
1587,Emerald Estate,Emerald Estate,1137,2013,60,St. Lucia,2.75,St. Lucia,
1588,Escazu,Guapiles,414,2009,65,U.S.A.,2,Costa Rica,
1589,Escazu,Carenero Superior,423,2009,81,U.S.A.,3.5,Venezuela,Criollo
1590,Franceschi,Sur del Lago,915,2012,60,Venezuela,3.5,Venezuela,
1591,French Broad,San Andres,1209,2014,80,U.S.A.,3,Costa Rica,
1594,Guittard,Lever du Soleil,654,2011,61,U.S.A.,3.25,,
1595,Guittard,Trinidad,552,2010,65,U.S.A.,3,Trinidad,Trinitario
1596,Guittard,Ocumare,276,2008,65,U.S.A.,3.5,Venezuela,
1597,Habitual,Africa meets Latina,1201,2014,70,Canada,3,,
1598,Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74,U.S.A.,3.5,Brazil,
1599,Holy Cacao,Ivory Coast,431,2009,70,Israel,2.5,Ivory Coast,
1600,Hotel Chocolat,"Pepiniere, single Cote",1654,2015,70,U.K.,2.75,St. Lucia,
1601,Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,100,U.K.,1.75,St. Lucia,Trinitario
1602,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90,U.K.,3,Ecuador,Forastero (Nacional)
1603,Hotel Chocolat (Coppeneur),Ecuador,552,2010,70,U.K.,2.75,Ecuador,
1604,L.A. Burdick (Felchlin),Madagascar,431,2009,64,U.S.A.,3.5,Madagascar,Trinitario
1605,L'Amourette,Carenero Superior,833,2012,75,U.S.A.,3,Venezuela,Trinitario
1606,Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71,U.S.A.,3,Hawaii,
1607,Manoa,"Waiahole, O'ahu",1089,2013,72,U.S.A.,3.75,Hawaii,
1608,Mast Brothers,Guatemala,1450,2015,76,U.S.A.,3,Guatemala,
1609,Mast Brothers,Conacado,777,2011,73,U.S.A.,3.25,Dominican Republic,
1610,Mast Brothers,"Chuao, Dark Roast",709,2011,70,U.S.A.,3,Venezuela,Trinitario
1611,Matale,"Kulili P., 2013",1177,2013,74,Australia,4,Papua New Guinea,Trinitario
1612,Matale,Blend,1181,2013,70,Australia,3.75,"PNG, Vanuatu, Mad",Trinitario
1613,Mindo,Ecuador,607,2010,77,U.S.A.,2.75,Ecuador,
1614,Noble Bean aka Jerjobo,Maranon Canyon,1299,2014,75,U.S.A.,3.25,Peru,Forastero (Nacional)
1615,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,70,Switzerland,3,Congo,Forastero
1616,Parliament,Oko Caribe,1255,2014,70,U.S.A.,3.5,Dominican Republic,
1617,Pomm (aka Dead Dog),"La Red, 2011",829,2012,76,U.S.A.,2.5,Dominican Republic,
1618,Pralus,Equateur,40,2006,75,France,3,Ecuador,Trinitario
1619,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74,U.K.,3.5,Madagascar,Criollo
1620,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75,U.K.,2.75,Venezuela,Trinitario
1621,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68,Madagascar,3.25,Madagascar,Trinitario
1622,Santander,Colombian 2008,404,2009,75,Colombia,2.75,Colombia,Forastero (Nacional)
1623,Santander,Colombian Semi Dark,32,2006,53,Colombia,2,Colombia,Forastero (Nacional)
1624,Soma,"Grenada, Black Science",676,2011,70,Canada,2.75,Grenada,Trinitario
1625,Spencer,"Dominican Republic, lot D82R",1792,2016,70,Australia,3.5,Domincan Republic,
1626,SRSLY,Dominican Republic,1113,2013,70,U.S.A.,3,Dominican Republic,
1627,Starchild,"Bolivar, Arriba",1634,2015,70,U.S.A.,3,Ecuador,Forastero (Nacional)
1628,Suruca Chocolate,Venezuela,1796,2016,70,Venezuela,2.75,Venezuela,
1629,Szanto Tibor,Crudo,761,2011,70,Hungary,3,Venezuela,
1630,TCHO,Nutty-beta,284,2008,70,U.S.A.,2.5,Peru,
1631,Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,64,France,3.25,Venezuela,Criollo (Porcelana)
1632,Vivra,Peru,1720,2016,70,U.S.A.,2.5,Peru,
1633,Zart Pralinen,"Millot P., Ambanja",1820,2016,70,Austria,3.5,Madagascar,"Criollo, Trinitario"
1634,Zotter,El Oro,879,2012,75,Austria,3,Ecuador,Forastero (Nacional)
1635,A. Morin,Sur del Lago,1315,2014,70,France,3.5,Venezuela,Criollo
1636,Ambrosia,Dominican Republic,1498,2015,75,Canada,3.25,Dominican Republic,
1637,Amedei,Trinidad,129,2007,70,Italy,3.5,Trinidad,Trinitario
1638,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,60,Brazil,4,Brazil,Forastero (Parazinho)
1639,AMMA,"Monte Alegre, 3 diff. plantations",572,2010,50,Brazil,3.75,Brazil,Forastero (Parazinho)
1640,Artisan du Chocolat,"Ocumare, Venezuela",355,2009,75,U.K.,2.5,Venezuela,"Criollo, Trinitario"
1641,Batch,"Dominican Republic, Batch 3",1840,2016,65,U.S.A.,3.5,Domincan Republic,
1642,Bittersweet Origins,"Bali, Singaraja",558,2010,65,U.S.A.,2.75,Indonesia,
1643,Brazen,Ambolikapkly P.,1518,2015,60,U.S.A.,3.25,Madagascar,
1644,Cacao Barry,Grand 'Anse,1716,2016,65,France,3.5,Haiti,"Trinitario, Criollo"
1645,Cemoi,Equateur,404,2009,72,France,2.75,Ecuador,
1646,Chocolate Con Amor,Uganda,1760,2016,70,U.S.A.,2.75,Uganda,
1647,"Chocolate Tree, The",Madagascar,919,2012,72,Scotland,3.25,Madagascar,Criollo
1648,Choklat,Ocumare,377,2009,70,Canada,3,Venezuela,Criollo
1649,Chuao Chocolatier (Pralus),Chuao,486,2010,77,U.S.A.,2.75,Venezuela,Trinitario
1650,Coppeneur,Jamaica,558,2010,72,Germany,3.25,Jamaica,Trinitario
1651,Cravve,New Ireland,1283,2014,70,Australia,2.5,Papua New Guinea,Forastero
1652,Creo,"""heirloom"", Arriba Nacional",1736,2016,85,U.S.A.,3.25,Ecuador,Forastero (Nacional)
1653,Dandelion,"Cumboto, farmer Jose Lugo",1026,2013,70,U.S.A.,2.75,Venezuela,
1654,DeVries,Costa Rica,166,2007,77,U.S.A.,3.5,Costa Rica,Trinitario
1655,Domori,Hacienda Victoria,1672,2015,70,Italy,3.75,Ecuador,
1656,Duffy's,"Nicaliso, Xoco",697,2011,71,U.K.,3.25,Nicaragua,Criollo
1657,Feitoria Cacao,Cuyagua,1736,2016,76,Portugal,2.5,Venezuela,
1658,Felchlin,"Alto Beni, Cru Savage",56,2006,68,Switzerland,4,Bolivia,Criollo (Wild)
1659,Forever Cacao,Rio Eni,1267,2014,72,U.K.,2.75,Peru,Criollo
1660,Friis Holm (Bonnat),La Dalia,1680,2015,60,Denmark,3,Nicaragua,
1661,Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70,Denmark,3.75,Nicaragua,
1662,Fruition,Maranon,1359,2014,76,U.S.A.,3,Peru,Forastero (Nacional)
1663,Fruition,Costa Rica,781,2011,70,U.S.A.,3,Costa Rica,
1664,Green & Black's (ICAM),Dark,15,2006,70,U.K.,2.5,,
1665,Guittard,Jamaica,1053,2013,65,U.S.A.,3.25,Jamaica,Trinitario
1666,Guittard,Sur del Lago,87,2006,65,U.S.A.,2.5,Venezuela,"Trinitario, Criollo"
1667,Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67,U.S.A.,3.75,Hawaii,
1668,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72,U.K.,3,Madagascar,Trinitario
1669,Hotel Chocolat (Coppeneur),Uganda,296,2008,80,U.K.,2.5,Uganda,Forastero
1670,Kakao,Vanuatu,387,2009,65,Germany,3.75,Vanuatu,Trinitario
1671,Lake Champlain (Callebaut),Tanzania,327,2009,75,U.S.A.,2.5,Tanzania,
1672,Letterpress,Liberia,1728,2016,70,U.S.A.,3.25,Liberia,
1673,Lillie Belle,"The Other One, Grand Cru",947,2012,74,U.S.A.,3,Dominican Republic,
1674,Lindt & Sprungli,Excellence (US Version),157,2007,85,Switzerland,3,,
1675,Madecasse (Cinagra),Madagascar,284,2008,63,Madagascar,4,Madagascar,Trinitario
1676,Manoa,Markham Valley,1522,2015,72,U.S.A.,3.5,Papua New Guinea,
1677,Map Chocolate,Ecuador,1478,2015,70,U.S.A.,3.5,Ecuador,Trinitario
1678,Michel Cluizel,Tamarina,24,2006,70,France,3,Sao Tome,Forastero
1679,Millcreek Cacao Roasters,Ecuador,825,2012,70,U.S.A.,3.5,Ecuador,
1680,Mission,"Bahia, Fazenda Venturosa",1626,2015,70,Brazil,3.5,Brazil,Forastero (Parazinho)
1681,Naive,Grenada,867,2012,71,Lithuania,2.5,Grenada,Trinitario
1682,Nova Monda,"La Patriota, cacao Indio, purple label",931,2012,70,Nicaragua,3,Nicaragua,
1683,Ocho,"PNG, Voodoo",1411,2014,88,New Zealand,3.25,Papua New Guinea,
1684,organicfair,Maya Mountain,1161,2013,74,Canada,2.75,Belize,Trinitario
1685,organicfair,Nicaraqua,1165,2013,72,Canada,2.75,Nicaragua,Trinitario
1686,Palette de Bine,Gran Couva,1399,2014,70,Canada,3.75,Trinidad,Trinitario
1687,Potomac,Bahia,789,2011,70,U.S.A.,3.5,Brazil,
1688,Potomac,"Upala, Batch 18",654,2011,70,U.S.A.,3,Costa Rica,Matina
1689,Pralus,"Monte Alegre, Diego Badero",280,2008,75,France,3.5,Brazil,
1690,Pralus,Papouasie,199,2008,75,France,3,Papua New Guinea,Trinitario
1691,Pralus,"Madagascar, Nosy Be Isle.",5,2006,75,France,3.75,Madagascar,Criollo
1692,Pralus,Sao Tome & Principe,5,2006,75,France,3.5,Sao Tome & Principe,Forastero
1693,Rancho San Jacinto,Ecuador,565,2010,75,Eucador,3,Ecuador,"Forastero(Arriba, CCN)"
1694,Rogue,"Tranquilidad, Batch 1",1566,2015,75,U.S.A.,3.25,Bolivia,
1695,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68,Italy,3,Colombia,"Criollo, Trinitario"
1696,Sirene,"Somia Plantation, 2012",1502,2015,100,Canada,3,Madagascar,Trinitario
1697,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70,Australia,3.75,Venezuela,Trinitario
1698,Solstice,Bundibugyo,1335,2014,70,U.S.A.,3,Uganda,"Forastero, Trinitario"
1699,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70,Canada,3.25,Ecuador,
1700,Soma,"Camino Verde P., Balao, Guayas",1307,2014,80,Canada,3.5,Ecuador,Forastero (Nacional)
1701,Szanto Tibor,Baracoa,1704,2015,88,Hungary,3.25,Cuba,Trinitario
1702,Szanto Tibor,Nacional,1668,2015,70,Hungary,3.25,Ecuador,
1703,Tabal,Costa Rica,1101,2013,70,U.S.A.,2.75,Costa Rica,
1704,Tablette (aka Vanillabeans),Trinidad,1680,2015,77,Japan,2.75,Trinidad,Trinitario
1705,Tejas,"La Bahia, w/ cane sugar",825,2012,70,U.S.A.,3.25,Ecuador,
1706,Vao Vao (Chocolaterie Robert),Madagascar w/ nibs,404,2009,68,Madagascar,3,Madagascar,Trinitario
1707,Zokoko,Goddess Blend,1780,2016,65,Australia,3.25,,
1708,Zotter,Kerala State,781,2011,62,Austria,3.25,India,
